"","X","country","medal_name","medal_subname","instituted","url","continent"
"534",534,"Belgium"," 1940<U+0096>1945 Belgian Red Cross Decoration","Décoration de la Croix Rouge Belge 1940<U+0096>1945Ereteken van het Belgische Rode Kruis 1940<U+0096>1945",NA,"https://medals.org.uk/belgium/belgium091.htm","Europe"
"535",535,"Belgium"," Liege Medal
(Unofficial)",NA,NA,"https://medals.org.uk/belgium/belgium077.htm","Europe"
"536",536,"Belgium"," The
Air Defence Medal
(Unofficial)",NA,NA,"https://medals.org.uk/belgium/belgium008.htm","Europe"
"537",537,"Belgium"," Deportee's Medal","Médaille Commémorative de la DéportationHerinneringsmedaille van de deportatie",NA,"https://medals.org.uk/belgium/belgium124.htm","Europe"
"538",538,NA,NA,NA,NA,NA,NA
"539",539,"Benin"," Order of the Black Star","Ordre Etoile Noire du Bénin","1892","https://medals.org.uk/benin/benin/benin001.htm","Africa"
"540",540,"Benin"," National Order of Dahomey",NA,"1960","https://medals.org.uk/benin/benin/benin002.htm","Africa"
"541",541,"Benin"," National Order of Merit",NA,NA,"https://medals.org.uk/benin/benin/benin012.htm","Africa"
"542",542,"Benin"," National Order of the Popular Republic of Benin",NA,NA,"https://medals.org.uk/benin/benin/benin014.htm","Africa"
"543",543,"Benin"," Order of Social Merit",NA,NA,"https://medals.org.uk/benin/benin/benin015.htm","Africa"
"544",544,"Benin"," Order of Agricultural Merit",NA,NA,"https://medals.org.uk/benin/benin/benin016.htm","Africa"
"545",545,"Benin"," Medal of Honour",NA,NA,"https://medals.org.uk/benin/benin/benin006.htm","Africa"
"546",546,"Benin"," Medal of Military Merit",NA,NA,"https://medals.org.uk/benin/benin/benin007.htm","Africa"
"547",547,"Benin"," Medal of Honour of the Police",NA,NA,"https://medals.org.uk/benin/benin/benin017.htm","Africa"
"548",548,"Benin"," Medal of Resistance",NA,NA,"https://medals.org.uk/benin/benin/benin010.htm","Africa"
"549",549,"Benin"," Medal of the Army of Liberation",NA,NA,"https://medals.org.uk/benin/benin/benin003.htm","Africa"
"550",550,"Benin"," Medal for Friends of the Revolution",NA,NA,"https://medals.org.uk/benin/benin/benin004.htm","Africa"
"551",551,"Benin"," Medal for the Gravely Wounded in War",NA,NA,"https://medals.org.uk/benin/benin/benin005.htm","Africa"
"552",552,"Benin"," Medal for Martyrs of the War of National Liberation",NA,NA,"https://medals.org.uk/benin/benin/benin008.htm","Africa"
"553",553,"Benin"," Medal of the National Popular Army",NA,NA,"https://medals.org.uk/benin/benin/benin009.htm","Africa"
"554",554,"Benin"," Medal for the Wounded",NA,NA,"https://medals.org.uk/benin/benin/benin011.htm","Africa"
"555",555,"Benin"," Veterans of the Revolution Medal",NA,NA,"https://medals.org.uk/benin/benin/benin013.htm","Africa"
"556",556,"Bhutan"," Order of the Dragon King","Druk Gyalpo","2008","https://medals.org.uk/bhutan/bhutan006.htm","Asia"
"557",557,"Bhutan"," Order of the Great Victory of the Thunder Dragon","Druk Wangyal","1967","https://medals.org.uk/bhutan/bhutan007.htm","Asia"
"558",558,"Bhutan"," Royal Order of Bhutan","Druk Thuksey","1966","https://medals.org.uk/bhutan/bhutan002.htm","Asia"
"559",559,"Bhutan"," Order of the Thunder Dragon","Druk Khorlo","1967","https://medals.org.uk/bhutan/bhutan008.htm","Asia"
"560",560,"Bhutan"," National Order of Merit","","2008","https://medals.org.uk/bhutan/bhutan009.htm","Asia"
"561",561,"Bhutan"," Order of Drak Jong Thusay",NA,"1939","https://medals.org.uk/bhutan/bhutan001.htm","Asia"
"562",562,"Bhutan"," Assumption of Power Medal",NA,"1909","https://medals.org.uk/bhutan/bhutan003.htm","Asia"
"563",563,"Bhutan"," Gold Medal",NA,"1920","https://medals.org.uk/bhutan/bhutan004.htm","Asia"
"564",564,"Bhutan"," Coronation Medal 2008",NA,"2008","https://medals.org.uk/bhutan/bhutan005.htm","Asia"
"565",565,NA,NA,NA,NA,NA,NA
"566",566,"Bosnia-Herzegovina"," Order of the Golden Lily","Orden zlatnog Ijijana","1994","https://medals.org.uk/bosnia/bosnia001.htm","Europe"
"567",567,"Bosnia-Herzegovina"," Order of Freedom","Orden Slobode","1994","https://medals.org.uk/bosnia/bosnia002.htm","Europe"
"568",568,"Bosnia-Herzegovina"," Order of the Hero of the Liberation War","Orden Heroja Oslobodilackog rata","1994","https://medals.org.uk/bosnia/bosnia003.htm","Europe"
"569",569,"Bosnia"," Order
of Peace","Orden mira",NA,"https://medals.org.uk/bosnia/bosnia004.htm","Europe"
"570",570,"Bosnia"," Order
of the Republic","Orden Republike",NA,"https://medals.org.uk/bosnia/bosnia005.htm","Europe"
"571",571,"Bosnia"," Order
of the Liberation","Orden
oslobodenja",NA,"https://medals.org.uk/bosnia/bosnia006.htm","Europe"
"572",572,"Bosnia-Herzegovina"," Order of the Gold Coat of Arms with Swords","Orden slatnog grba s macevima","1994","https://medals.org.uk/bosnia/bosnia007.htm","Europe"
"573",573,"Bosnia"," Order
of Military Merit","Orden za vojne
zasluge",NA,"https://medals.org.uk/bosnia/bosnia008.htm","Europe"
"574",574,"Bosnia"," Order
of Kulin Ban","Orden Kulini
bana",NA,"https://medals.org.uk/bosnia/bosnia009.htm","Europe"
"575",575,"Bosnia"," Order
of the Dragon of Bosnia","Orden Zmaja od
Bosne",NA,"https://medals.org.uk/bosnia/bosnia010.htm","Europe"
"576",576,"Bosnia"," Order
of the Bosnian Coat of Arms","Orden bosanskog
grba",NA,"https://medals.org.uk/bosnia/bosnia011.htm","Europe"
"577",577,"Bosnia"," Medal
of the Republic","Medalja
Republike",NA,"https://medals.org.uk/bosnia/bosnia012.htm","Europe"
"578",578,"Bosnia"," Medal
of Victory","Medalja
Pobede",NA,"https://medals.org.uk/bosnia/bosnia015.htm","Europe"
"579",579,"Bosnia","
Bravery Medal","Medalja za
hrabosta",NA,"https://medals.org.uk/bosnia/bosnia016.htm","Europe"
"580",580,"Bosnia-Herzegovina","
Medal of Labour and Enterprise","Medalja rada i
preduzetnistva",NA,"https://medals.org.uk/bosnia/bosnia013.htm","Europe"
"581",581,"Bosnia-Herzegovina","
Medal of Military Merit","Medalja za vojne
zasluge",NA,"https://medals.org.uk/bosnia/bosnia017.htm","Europe"
"582",582,"Bosnia-Herzegovina","
Exemplary Fighter Medal","Medalja primernog
borca",NA,"https://medals.org.uk/bosnia/bosnia018.htm","Europe"
"583",583,"Bosnia-Herzegovina"," Medal of Merit","Medalja za zasluge",NA,"https://medals.org.uk/bosnia/bosnia014.htm","Europe"
"584",584,NA,NA,NA,NA,NA,NA
"585",585,"Brazil"," National Order of Merit","Ordem Nacional do Mérito ","1946","https://medals.org.uk/brazil/fr-brazil/fr-brazil004.htm","Americas"
"586",586,"Brazil"," National Order of the Southern Cross","Ordem Nacional do Cruzeiro do Sul","1932","https://medals.org.uk/brazil/fr-brazil/fr-brazil003.htm","Americas"
"587",587,"Brazil"," Order of Merit for Defence","Ordem do Mérito da Defensa","2002","https://medals.org.uk/brazil/fr-brazil/fr-brazil005.htm","Americas"
"588",588,"Brazil"," Order of Naval Merit","Ordem do Mérito Naval","1934","https://medals.org.uk/brazil/fr-brazil/fr-brazil001.htm","Americas"
"589",589,"Brazil"," Order of Military Merit","Ordem do Mérito Militar","1943","https://medals.org.uk/brazil/fr-brazil/fr-brazil002.htm","Americas"
"590",590,"Brazil"," Order of Aeronautical Merit","Ordem do Mérito Aeronáutico","1943","https://medals.org.uk/brazil/fr-brazil/fr-brazil006.htm","Americas"
"591",591,"Brazil"," Order of Rio Branco","Ordem de Rio Branco","1963","https://medals.org.uk/brazil/fr-brazil/fr-brazil007.htm","Americas"
"592",592,"Brazil"," Order of Judicial Military Merit","Ordem do Mérito Judiciário Militar","1957","https://medals.org.uk/brazil/fr-brazil/fr-brazil008.htm","Americas"
"593",593,"Brazil"," Order of Medical Merit","Ordem do Mérito Médico","1950","https://medals.org.uk/brazil/fr-brazil/fr-brazil009.htm","Americas"
"594",594,"Brazil"," Order of Merit for Labour","Ordem do Mérito do Trabalho","1965","https://medals.org.uk/brazil/fr-brazil/fr-brazil010.htm","Americas"
"595",595,"Brazil"," Order of Merit for Public Military Administration","Ordem do Mérito Ministério Público Militar","1999","https://medals.org.uk/brazil/fr-brazil/fr-brazil011.htm","Americas"
"596",596,"Brazil"," National Order of Educational Merit","Ordem Nacional do Mérito Educativo","1955","https://medals.org.uk/brazil/fr-brazil/fr-brazil012.htm","Americas"
"597",597,"Brazil"," Order of Merit for Communication","Ordem do Mérito das Comunicações","1982","https://medals.org.uk/brazil/fr-brazil/fr-brazil013.htm","Americas"
"598",598,"Brazil"," National Order of Juridicial Merit","Ordem Nacional do Mérito da Justiça","1984","https://medals.org.uk/brazil/fr-brazil/fr-brazil014.htm","Americas"
"599",599,"Brazil"," National Order of Scientific Merit","Ordem Nacional do Mérito Cientifico","1993","https://medals.org.uk/brazil/fr-brazil/fr-brazil015.htm","Americas"
"600",600,"Brazil"," Order of Cultural Merit","Ordem Nacional do Mérito Cultural","1991","https://medals.org.uk/brazil/fr-brazil/fr-brazil016.htm","Americas"
"601",601,"Brazil"," Order of Merit for Sport","Ordem do Mérito Desportivo","1954","https://medals.org.uk/brazil/fr-brazil/fr-brazil017.htm","Americas"
"602",602,"Brazil"," Order of National Congress","Ordem do Congresso Nacional","1972","https://medals.org.uk/brazil/fr-brazil/fr-brazil018.htm","Americas"
"603",603,"Brazil"," Order of Judicial Merit for Labour","Ordem do Mérito Judiciário do Trabalho","1970","https://medals.org.uk/brazil/fr-brazil/fr-brazil019.htm","Americas"
"604",604,"Brazil"," Order of Merit for Public Administration of the Federal District and Territories","Ordem do Mérito do Ministério Público do Distrito Federal e Territórios","2002","https://medals.org.uk/brazil/fr-brazil/fr-brazil020.htm","Americas"
"605",605,"Brazil"," Order of Merit of Brasília","Ordem do Mérito Brasília","1971","https://medals.org.uk/brazil/fr-brazil/fr-brazil021.htm","Americas"
"606",606,"Brazil"," Combat Cross","Cruz de Combate","1944","https://medals.org.uk/brazil/fr-brazil/fr-brazil022.htm","Americas"
"607",607,"Brazil"," Campaign Medal","Medalha de Campanha","1944","https://medals.org.uk/brazil/fr-brazil/fr-brazil023.htm","Americas"
"608",608,"Brazil"," War Medal","Medalha de Guerra","1944","https://medals.org.uk/brazil/fr-brazil/fr-brazil024.htm","Americas"
"609",609,"Brunei"," Star of Supreme Gallantry","Bintang Pahlawan Periwara","1972","https://medals.org.uk/brunei/brunei029.htm","Asia"
"610",610,"Brunei"," The Royal Family Order of the Crown of Brunei","Darjah Kerabat Mahkota Brunei","1982","https://medals.org.uk/brunei/brunei002.htm","Asia"
"611",611,"Brunei"," The Most Esteemed Family Order of Brunei","Darjah Kerabat Yang Amat di-Homati","1954","https://medals.org.uk/brunei/brunei003.htm","Asia"
"612",612,"Brunei"," The Most Illustrious Islamic Religious Order of the State of Brunei","Darjah Sri Ugama Islam Negara Brunei Yang Amat Bersinar","1968","https://medals.org.uk/brunei/brunei004.htm","Asia"
"613",613,"Brunei"," The Most Illustrious Order of Splendid Valour","Darjah Paduka Leila Jasa Keberanian Gemilang Yang Amat Chemerlang","1968","https://medals.org.uk/brunei/brunei005.htm","Asia"
"614",614,"Brunei"," The Most Exalted Order of Famous Valour","Darjah Paduka Keberanian Laila Terbilang Yang Amat Gemilang","1968","https://medals.org.uk/brunei/brunei006.htm","Asia"
"615",615,"Brunei"," The Most Gallant Order of the Hero of the State of Brunei","Darjah Pahlawan Negara Brunei Yang Amat Perkasa","1959","https://medals.org.uk/brunei/brunei007.htm","Asia"
"616",616,"Brunei"," The Most Blessed Order of Loyalty to the State of Brunei","Darjah Setia Negara Brunei Yang Amat Bahagia","1959","https://medals.org.uk/brunei/brunei008.htm","Asia"
"617",617,"Brunei"," The Most Distinguished Order of Merit of Brunei","Darjah Paduka Sri Laila Jasa Yang Amat Berjasa","1964","https://medals.org.uk/brunei/brunei009.htm","Asia"
"618",618,"Brunei"," The Most Honourable Order of the Crown of Brunei","Darjah Sri Paduka Mahkota Brunei Yang Amat Mulia","1954","https://medals.org.uk/brunei/brunei010.htm","Asia"
"619",619,"Brunei"," The Most Faithful Order of Gallantry of Brunei","Darjah Perwira Agong Negara Brunei Yang Amat Setia","1959","https://medals.org.uk/brunei/brunei011.htm","Asia"
"620",620,"Brunei"," Distinguished Warrior Star","Bintang Asgar Pahlawan","1972","https://medals.org.uk/brunei/brunei033.htm","Asia"
"621",621,"Brunei"," Warrior Soldier Star","Bintang Panglima Lascar","1972","https://medals.org.uk/brunei/brunei013.htm","Asia"
"622",622,"Brunei"," Sultan Omar Ali Saifuddin Medal","Pingat Omar Ali Saifuddin","1959","https://medals.org.uk/brunei/brunei031.htm","Asia"
"623",623,"Brunei"," Sultan Hassanal Bolkiah Medal","Pingat Hassanal Bolkiah Sultan Darjah Pertama","1968","https://medals.org.uk/brunei/brunei022.htm","Asia"
"624",624,"Brunei"," Faithful and Meritorious Service Medal","Pingat Bakti Laila Jasa Ikhlas","1975","https://medals.org.uk/brunei/brunei001.htm","Asia"
"625",625,"Brunei"," Meritorious Service Medal","Pingat Jasa Kenbatian","1954","https://medals.org.uk/brunei/brunei019.htm","Asia"
"626",626,"Brunei"," Medal for Service to the State","Pingat Idah Kerja Baik",NA,"https://medals.org.uk/brunei/brunei015.htm","Asia"
"627",627,"Brunei"," Independence Medal","Pingat Pengisytiharan Kemerdekaan","1984","https://medals.org.uk/brunei/brunei017.htm","Asia"
"628",628,"Brunei","
Malayan Regiment 18 Years Service Medal","Pingat Kerja Lama dan Baik","1979","https://medals.org.uk/brunei/brunei027.htm","Asia"
"629",629,"Brunei"," General Service Medal",NA,"1965","https://medals.org.uk/brunei/brunei028.htm","Asia"
"630",630,"Brunei","
Gurkha Guard Service Medal",NA,NA,"https://medals.org.uk/brunei/brunei032.htm","Asia"
"631",631,"Brunei","
Royal Veteran Corps Medal",NA,NA,"https://medals.org.uk/brunei/brunei030.htm","Asia"
"632",632,"Brunei","
Royal Brunei Police 15 Years Service Medal",NA,NA,"https://medals.org.uk/brunei/brunei024.htm","Asia"
"633",633,"Brunei","
Police Diamond Jubilee Medal",NA,NA,"https://medals.org.uk/brunei/brunei025.htm","Asia"
"634",634,"Brunei","
Royal Brunei Police Commemorative Medal for the Royal Proclamation 1965","Pingat Polis Diraja Brunei",NA,"https://medals.org.uk/brunei/brunei026.htm","Asia"
"635",635,"Brunei"," Long Service Medal","Pingat Kerja Lama","1954","https://medals.org.uk/brunei/brunei020.htm","Asia"
"636",636,"Brunei","
Government Office 15 Years Service Medal",NA,NA,"https://medals.org.uk/brunei/brunei021.htm","Asia"
"637",637,"Brunei","
Coronation Medal 1951",NA,NA,"https://medals.org.uk/brunei/brunei023.htm","Asia"
"638",638,"Brunei"," Coronation Medal 1968",NA,"1968","https://medals.org.uk/brunei/brunei018.htm","Asia"
"639",639,"Brunei"," Sultan's Silver Jubilee Medal 1992","Pingat Jubli Perak",NA,"https://medals.org.uk/brunei/brunei016.htm","Asia"
"640",640,NA,NA,NA,NA,NA,NA
"641",641,NA,NA,NA,NA,NA,NA
"642",642,"Bulgaria"," Order of Stara Planina",NA,"1994","https://medals.org.uk/bulgaria/republic/bulgaria-r-002.htm","Europe"
"643",643,"Bulgaria"," Order of SS. Cyril and Methodius",NA,"2003","https://medals.org.uk/bulgaria/republic/bulgaria-r-003.htm","Europe"
"644",644,"Bulgaria"," Order for Civil Merit",NA,"2003","https://medals.org.uk/bulgaria/republic/bulgaria-r-004.htm","Europe"
"645",645,"Bulgaria"," Order for Military Merit",NA,"2003","https://medals.org.uk/bulgaria/republic/bulgaria-r-005.htm","Europe"
"646",646,"Bulgaria"," Order of the Madara Horseman",NA,"1994","https://medals.org.uk/bulgaria/republic/bulgaria-r-006.htm","Europe"
"647",647,"Bulgaria"," Order for Bravery",NA,"1994","https://medals.org.uk/bulgaria/republic/bulgaria-r-007.htm","Europe"
"648",648,"Bulgaria","
Bravery Medal Order",NA,"1993","https://medals.org.uk/bulgaria/republic/bulgaria-r-001.htm","Europe"
"649",649,"Bulgaria"," Jubilee Medal 60 Years of Victory in World War 2",NA,"2005","https://medals.org.uk/bulgaria/republic/bulgaria-r-009.htm","Europe"
"650",650,NA,NA,NA,NA,NA,NA
"651",651,NA,NA,NA,NA,NA,NA
"652",652,NA,NA,NA,NA,NA,NA
"653",653,"Cambodia"," Royal Order of Cambodia",NA,"1995","https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia001.htm","Asia"
"654",654,"Cambodia"," Royal Order of Sahametrei",NA,"1995","https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia002.htm","Asia"
"655",655,"Cambodia"," Order of the Queen",NA,"2001","https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia003.htm","Asia"
"656",656,"Cambodia"," Royal Order of Sowathara",NA,"1995","https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia004.htm","Asia"
"657",657,"Cambodia"," Royal Order of Moniseraphon",NA,"1995","https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia005.htm","Asia"
"658",658,"Cambodia"," National Independence Medal",NA,"1995","https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia006.htm","Asia"
"659",659,"Cambodia"," Sena Jayaseddh Medal",NA,NA,"https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia007.htm","Asia"
"660",660,"Cambodia"," Medal of National Merit",NA,"1995","https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia008.htm","Asia"
"661",661,"Cambodia"," Medal of National Defence",NA,NA,"https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia009.htm","Asia"
"662",662,"Cambodia"," Labour Medal",NA,"1995","https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia010.htm","Asia"
"663",663,"Cambodia"," Khemara Kelarith Sports Medal",NA,NA,"https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia011.htm","Asia"
"664",664,"Cambodia"," Satrei Vathan Medal of Feminine Merit",NA,NA,"https://medals.org.uk/cambodia/kingdom-of-cambodia/cambodia012.htm","Asia"
"665",665,"Cameroon"," Order of Valour",NA,NA,"https://medals.org.uk/cameroon/cameroon001.htm","Africa"
"666",666,"Canada"," Victoria Cross of Canada",NA,"1993","https://medals.org.uk/canada/canada003.htm","Americas"
"667",667,"Canada"," Cross of Valour",NA,NA,"https://medals.org.uk/canada/canada007.htm","Americas"
"668",668,"Canada"," The Order of Canada","Ordre du Canada","1967","https://medals.org.uk/canada/canada001.htm","Americas"
"669",669,"Canada"," The Order of Military Merit",NA,"1972","https://medals.org.uk/canada/canada002.htm","Americas"
"670",670,"Canada"," Order of Merit of the Police Forces",NA,"2000","https://medals.org.uk/canada/canada023.htm","Americas"
"671",671,"Canada"," The Royal Victorian Order",NA,"1896","https://medals.org.uk/canada/canada026.htm","Americas"
"672",672,"Canada"," National Order of Quebec","L<U+0092>Ordre national du Québec","1984","https://medals.org.uk/canada/canada028.htm","Americas"
"673",673,"Canada"," Saskatchewan Order of Merit",NA,"1985","https://medals.org.uk/canada/canada030.htm","Americas"
"674",674,"Canada"," Order of Ontario",NA,"1986","https://medals.org.uk/canada/canada031.htm","Americas"
"675",675,"Canada"," Star of Miliary Valour",NA,NA,"https://medals.org.uk/canada/canada010.htm","Americas"
"676",676,"Canada"," Star of Courage",NA,"1972","https://medals.org.uk/canada/canada018.htm","Americas"
"677",677,"Canada"," Meritorious
Service Cross (Civil)",NA,"1991","https://medals.org.uk/canada/canada020.htm","Americas"
"678",678,"Canada"," Meritorious
Service Cross (Military)",NA,NA,"https://medals.org.uk/canada/canada008.htm","Americas"
"679",679,"Canada"," Medal of Military
Valour",NA,"1993","https://medals.org.uk/canada/canada011.htm","Americas"
"680",680,"Canada"," Medal of Bravery",NA,NA,"https://medals.org.uk/canada/canada019.htm","Americas"
"681",681,"Canada"," Sacrifice Medal",NA,"2008","https://medals.org.uk/canada/canada032.htm","Americas"
"682",682,"Canada"," Canadian Volunteer Service Medal",NA,"1943","https://medals.org.uk/canada/canada004.htm","Americas"
"683",683,"Canada","
Newfoundland Volunteer Service Medal",NA,NA,"https://medals.org.uk/canada/canada012.htm","Americas"
"684",684,"Canada"," Canadian
Korea Medal",NA,NA,"https://medals.org.uk/canada/canada013.htm","Americas"
"685",685,"Canada"," Canadian
Volunteer Service Medal for Korea",NA,"1991","https://medals.org.uk/canada/canada015.htm","Americas"
"686",686,"Canada"," Gulf and
Kuwait Medal",NA,"1991","https://medals.org.uk/canada/canada016.htm","Americas"
"687",687,"Canada"," Somalia Medal",NA,"1997","https://medals.org.uk/canada/canada005.htm","Americas"
"688",688,"Canada"," South West Asia Service Medal",NA,"2002","https://medals.org.uk/canada/canada027.htm","Americas"
"689",689,"Canada"," Special Service Medal",NA,NA,"https://medals.org.uk/canada/canada014.htm","Americas"
"690",690,"Canada","
Canadian Peacekeeping Service Medal",NA,NA,"https://medals.org.uk/canada/canada024.htm","Americas"
"691",691,"United Nations","
Korea Medal",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations001.htm",NA
"692",692,"United Nations"," UN Emergency Force Medal (UNEF)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations008.htm",NA
"693",693,"United Nations"," UN Truce Supervision Organisation in Palestine Medal (UNTSO)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations009.htm",NA
"694",694,"United Nations","
UN Military Observer Group in India & Pakistan
(UNMOGIP)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations012.htm",NA
"695",695,"United Nations","
UN
    Organisation in Congo Medal
(ONUC)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations011.htm",NA
"696",696,"United Nations","
UN
    Temporary Executive Authority in West New Guinea Medal
(UNTEA)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations002.htm",NA
"697",697,"United Nations","
UN
    Yemen Observation Mission Medal
(UNYOM)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations013.htm",NA
"698",698,"United Nations","
UN
    Force in Cyprus Medal
(UNFICYP)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations014.htm",NA
"699",699,"United Nations","
UN
    Emergency Force Middle East Medal
(UNEFME)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations016.htm",NA
"700",700,"United Nations","
UN
    Disengagement Observer Force (Golan Heights) Medal
(UNDOF)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations017.htm",NA
"701",701,"United Nations","
UN Interim Force in Lebanon Medal
(UNIFIL)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations003.htm",NA
"702",702,"United Nations","
UN Iran/Iraq Military Observer Group Medal
(UNIIMOG)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations018.htm",NA
"703",703,"United Nations"," UN Transition Assistance Group in Namibia (UNTAG) Medal",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations019.htm",NA
"704",704,"United Nations","
UN
    Observer Group in Central America Medal
(ONUCA)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations020.htm",NA
"705",705,"United Nations","
UN
    Iraq/Kuwait Observer Mission Medal
(UNIKOM)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations021.htm",NA
"706",706,"United Nations","
UN Angola Verification Mission Medal
(UNAVEM)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations022.htm",NA
"707",707,"United Nations","
UN
    Mission for the Referendum in Western Sahara Medal
(MINURSO)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations004.htm",NA
"708",708,"United Nations","
UN
    Observer Mission in El Salvador Medal
(ONUSAL)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations023.htm",NA
"709",709,"United Nations","
UN Protection Force (Yugoslavia) Medal
(UNPROFOR)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations024.htm",NA
"710",710,"United Nations","
UN Advanced Mission in Cambodia Medal
(UNAMIC)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations025.htm",NA
"711",711,"United Nations"," UN Transitional Authority in Cambodia (UNTAC) Medal",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations026.htm",NA
"712",712,"United Nations","
UN
    Operations in Somalia Medal
(UNOSOM)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations027.htm",NA
"713",713,"United Nations"," UN Operations in Mozambique (ONUMOZ) Medal",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations005.htm",NA
"714",714,"United Nations","
UN
    Observer Mission Uganda - Rwanda Medal
(UNOMUR)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations032.htm",NA
"715",715,"United Nations","
UN
    Assistance Mission in Rwanda Medal
(UNAMIR)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations028.htm",NA
"716",716,"United Nations","
UN Peacekeeping Missions in Haiti Medal
(UNMIH/UNSMIH/UNTMIH/MIPONUH/MICAH)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations029.htm",NA
"717",717,"United Nations","
UN Verification Mission in Guatemala (MINUGUA)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations035.htm",NA
"718",718,"United Nations"," UN Verification Mission in the Central African Republic (MINURCA) Medal",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations038.htm",NA
"719",719,"United Nations","
UN Preventative Deployment Force
(UNPREDEP)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations043.htm",NA
"720",720,"United Nations","
UN Mission in Bosnia-Herzogovina - International Police Task Force (UNMIBH)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations033.htm",NA
"721",721,"United Nations","
UN Military Observer Mission in Prevlaka
(UNMOP)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations036.htm",NA
"722",722,"United Nations","
UN Interim Administration Mission in Kosovo
(UNMIK)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations041.htm",NA
"723",723,"United Nations","
UN
    Special Services Medal
(UNSSM)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations007.htm",NA
"724",724,"United Nations","
UN Headquarters Medal
(UNHQ)",NA,NA,"https://medals.org.uk/canada/../united-nations/united-nations015.htm",NA
"725",725,"Canada"," Centennial Medal",NA,NA,"https://medals.org.uk/canada/canada006.htm","Americas"
"726",726,"Canada"," Queen
Elizabeth II Silver Jubilee Medal",NA,"1977","https://medals.org.uk/canada/canada009.htm","Americas"
"727",727,"Canada"," 125th
Anniversary of the Confederation Medal",NA,"1992","https://medals.org.uk/canada/canada017.htm","Americas"
"728",728,"Canada"," Peace Officer Exemplary Service Medal",NA,"2004","https://medals.org.uk/canada/canada029.htm","Americas"
"729",729,"Canada"," Memorial Cross",NA,"1919","https://medals.org.uk/canada/canada025.htm","Americas"
"730",730,NA,NA,NA,NA,NA,NA
"731",731,"Central African Republic"," Order of Merit","Ordre du Mérite Centrafricain","1959","https://medals.org.uk/car/car001.htm","Africa"
"732",732,"Central African Republic"," Order of Recognition","Ordre de la Reconnaissance Centreafricaine","1962","https://medals.org.uk/car/car004.htm","Africa"
"733",733,"Central African Republic"," Order of Operation Bokassa","Ordre de l'Opération Bokassa","1970","https://medals.org.uk/car/car002.htm","Africa"
"734",734,"Central African Republic"," Order of Academic Palms","Ordre des Palmes Académiques","1962","https://medals.org.uk/car/car006.htm","Africa"
"735",735,"Central African Republic"," Order of Agricultural Merit","Ordre du Mérite Agricole","1962","https://medals.org.uk/car/car007.htm","Africa"
"736",736,"Central African Republic"," Order of Postal Merit","Ordre du Mérite Postal","1962","https://medals.org.uk/car/car008.htm","Africa"
"737",737,"Central African Republic"," Order of Industrial and Artisanal Merit","Ordre du Mérite Industriel et Artisanal","1962","https://medals.org.uk/car/car009.htm","Africa"
